candidate,family,quant,sample_id,raw_detection_count,measurement_count,installed_object_count,installed_tp,installed_fp,installed_fn,installed_duplicate_count
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001209_frame94343,3,3,3,3,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001211_frame94347,3,3,3,3,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001213_frame94351,3,3,3,3,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001219_frame94363,2,2,2,2,0,2,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001228_frame94381,6,6,6,6,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001234_frame94393,6,6,6,5,1,0,1
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001238_frame94401,6,6,6,5,1,0,1
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001241_frame94407,5,5,5,5,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001267_frame94459,5,5,5,5,0,1,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001277_frame94479,5,5,5,4,1,0,1
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001286_frame94497,4,4,4,3,1,1,1
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001290_frame94505,3,3,3,3,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001294_frame94513,3,3,3,3,0,1,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001300_frame94525,3,3,3,2,1,1,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001302_frame94529,2,2,2,2,0,1,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001317_frame94559,0,0,0,0,0,2,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001321_frame94567,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001350_frame94625,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001358_frame94641,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001363_frame94651,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001430_frame94785,2,2,2,2,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001445_frame94815,1,1,1,1,0,1,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001458_frame94841,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001469_frame94863,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001473_frame94871,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001496_frame94917,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001538_frame95001,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001549_frame95023,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001552_frame95029,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001564_frame95053,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001582_frame95089,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001589_frame95103,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001594_frame95113,0,0,0,0,0,1,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001625_frame95175,1,1,1,1,0,1,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001636_frame95197,2,2,2,2,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001640_frame95205,2,2,2,2,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001649_frame95223,2,2,2,2,0,1,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001684_frame95293,2,2,2,2,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001730_frame95385,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001733_frame95391,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001742_frame95409,2,2,2,2,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001777_frame95479,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001780_frame95485,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001781_frame95487,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001789_frame95503,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001825_frame95575,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001830_frame95585,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001843_frame95611,2,2,2,2,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001906_frame95737,2,2,2,2,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001910_frame95745,1,1,1,1,0,1,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001915_frame95755,3,3,3,2,1,0,1
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001922_frame95769,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001929_frame95783,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001931_frame95787,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001935_frame95795,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001942_frame95809,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001946_frame95817,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001953_frame95831,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001979_frame95883,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001997_frame95919,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_001999_frame95923,0,0,0,0,0,1,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002030_frame95985,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002032_frame95989,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002036_frame95997,2,2,2,2,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002045_frame96015,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002059_frame96043,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002069_frame96063,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002073_frame96071,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002077_frame96079,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002079_frame96083,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002086_frame96097,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002093_frame96111,2,2,2,2,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002095_frame96115,2,2,2,2,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002097_frame96119,2,2,2,2,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002104_frame96133,2,2,2,2,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002115_frame96155,2,2,2,2,0,1,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002118_frame96161,4,4,4,3,1,1,1
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002119_frame96163,3,3,3,3,0,1,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002121_frame96167,3,3,3,2,1,2,1
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002151_frame96227,3,3,3,3,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002157_frame96239,3,3,3,3,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002165_frame96255,3,3,3,3,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002166_frame96257,2,2,2,2,0,1,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002167_frame96259,2,2,2,2,0,1,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002170_frame96265,3,3,3,3,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002178_frame96281,2,2,2,2,0,1,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002185_frame96295,3,3,3,3,0,1,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002193_frame96311,1,1,1,1,0,1,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002265_frame96455,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002270_frame96465,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002272_frame96469,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002273_frame96471,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002280_frame96485,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002286_frame96497,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002296_frame96517,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002298_frame96521,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002299_frame96523,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002304_frame96533,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002317_frame96559,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002321_frame96567,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002325_frame96575,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002331_frame96587,1,1,1,0,1,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002334_frame96593,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002338_frame96601,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002341_frame96607,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002342_frame96609,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002347_frame96619,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002352_frame96629,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002365_frame96655,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002403_frame96731,2,2,2,2,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002426_frame96777,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002428_frame96781,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002442_frame96809,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002443_frame96811,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002481_frame96887,5,5,5,3,2,0,1
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002486_frame96897,4,4,4,3,1,1,1
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002494_frame96913,4,4,4,3,1,1,1
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002499_frame96923,5,5,5,4,1,0,1
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002508_frame96941,4,4,4,4,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002510_frame96945,4,4,4,4,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002523_frame96971,3,3,3,3,0,1,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002550_frame97025,2,2,2,2,0,1,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002553_frame97031,2,2,2,2,0,1,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002558_frame97041,3,3,3,2,1,1,1
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002572_frame97069,5,5,5,4,1,0,1
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002574_frame97073,5,5,5,4,1,0,1
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002583_frame97091,5,5,5,4,1,0,1
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002586_frame97097,6,6,6,4,2,0,1
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002587_frame97099,4,4,4,3,1,1,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002627_frame97179,1,1,1,1,0,2,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002630_frame97185,2,2,2,2,0,1,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002631_frame97187,2,2,2,2,0,1,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002637_frame97199,2,2,2,2,0,1,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002642_frame97209,2,2,2,2,0,1,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002646_frame97217,1,1,1,1,0,1,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002649_frame97223,1,1,1,1,0,1,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002684_frame97293,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002696_frame97317,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002779_frame97483,2,2,2,2,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002780_frame97485,2,2,2,2,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002781_frame97487,2,2,2,2,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002782_frame97489,2,2,2,2,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002787_frame97499,2,2,2,2,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002789_frame97503,2,2,2,2,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002793_frame97511,2,2,2,2,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002829_frame97583,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002835_frame97595,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002838_frame97601,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002858_frame97641,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002868_frame97661,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002876_frame97677,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002877_frame97679,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002879_frame97683,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002881_frame97687,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002891_frame97707,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002892_frame97709,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002893_frame97711,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002896_frame97717,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002907_frame97739,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002912_frame97749,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002914_frame97753,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002917_frame97759,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002930_frame97785,2,2,2,1,1,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002935_frame97795,2,2,2,1,1,0,1
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002938_frame97801,3,3,3,1,2,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002952_frame97829,2,2,2,2,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002954_frame97833,2,2,2,2,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002957_frame97839,2,2,2,2,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002964_frame97853,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002965_frame97855,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002968_frame97861,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002970_frame97865,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002975_frame97875,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002985_frame97895,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002989_frame97903,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002991_frame97907,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_002992_frame97909,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_003001_frame97927,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_003006_frame97937,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_003015_frame97955,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_003027_frame97979,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_003028_frame97981,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_003034_frame97993,1,1,1,1,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_003038_frame98001,0,0,0,0,0,1,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_003047_frame98019,0,0,0,0,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_003083_frame98091,3,3,3,3,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_003088_frame98101,1,1,1,1,0,1,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_003098_frame98121,2,2,2,2,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_003134_frame98193,3,3,3,3,0,0,0
combo_world_nms_3m_veh_thr_0p25,ae64,uint4,moving_ego_pps200000_medium_8loops_stride2_003136_frame98197,2,2,2,2,0,1,0
